Año;Unidad;Institucion;JURISDICCION;SUBJURISDICCION;Cargo /Hrs;Tipo Contratación;Cantidad Cargos
2022;Agencia de Acceso a la Información Pública;Organismos Descentralizados;Jefatura de Gabinete de Ministros;;CARGOS;PERMANENTES;27
2022;Vicejefatura de Gabinete del Interior;Organismos Descentralizados;Jefatura de Gabinete de Ministros;;CARGOS;PERMANENTES;1091
2022;Dirección Nacional de Migraciones;Organismos Descentralizados;Jefatura de Gabinete de Ministros;;CARGOS;PERMANENTES;2541
2022;Instituto Nacional de Asuntos Indígenas;Organismos Descentralizados;Jefatura de Gabinete de Ministros;;CARGOS;PERMANENTES;27
2022;Ministerio de Capital Humano;Organismos Descentralizados;Ministerio de Capital Humano;;CARGOS;PERMANENTES;404
2022;Centro Internacional para la Promoción de los Derechos Humanos;Organismos Descentralizados;Ministerio de Justicia;;CARGOS;PERMANENTES;24
2022;Agencia Nacional de Materiales Controlados;Organismos Descentralizados;Ministerio de Seguridad;;CARGOS;PERMANENTES;40
2022;Instituto Geográfico Nacional;Organismos Descentralizados;Ministerio de Defensa;;CARGOS;PERMANENTES;131
2022;Servicio Meteorológico Nacional;Organismos Descentralizados;Ministerio de Defensa;;CARGOS;PERMANENTES;266
2022;Comisión Nacional de Energía Atómica;Organismos Descentralizados;Jefatura de Gabinete de Ministros;;CARGOS;PERMANENTES;2676
2022;Comisión Nacional de Valores;Organismos Descentralizados;Ministerio de Economía;;CARGOS;PERMANENTES;126
2022;Superintendencia de Seguros de la Nación;Organismos Descentralizados;Ministerio de Economía;;CARGOS;PERMANENTES;254
2022;Tribunal Fiscal de la Nación;Organismos Descentralizados;Ministerio de Economía;;CARGOS;PERMANENTES;84
2022;Ente Nacional Regulador del Gas;Organismos Descentralizados;Ministerio de Economía;;CARGOS;PERMANENTES;340
2022;Ente Nacional Regulador de la Electricidad;Organismos Descentralizados;Ministerio de Economía;;CARGOS;PERMANENTES;78
2022;Ministerio de Justicia;Organismos Descentralizados;Ministerio de Justicia;;CARGOS;PERMANENTES;228
2022;Ministerio de Capital Humano;Organismos Descentralizados;Ministerio de Capital Humano;;CARGOS;PERMANENTES;175
2022;Instituto Nacional de Tecnología Industrial;Organismos Descentralizados;Ministerio de Economía;;CARGOS;PERMANENTES;1186
2022;Instituto Nacional de la Propiedad Industrial;Organismos Descentralizados;Ministerio de Economía;;CARGOS;PERMANENTES;174
2022;Servicio Geológico Minero Argentino;Organismos Descentralizados;Ministerio de Economía;;CARGOS;PERMANENTES;175
2022;Instituto Nacional de Tecnología Agropecuaria;Organismos Descentralizados;Ministerio de Economía;;CARGOS;PERMANENTES;5816
2022;Instituto Nacional de Investigación y Desarrollo Pesquero;Organismos Descentralizados;Ministerio de Economía;;CARGOS;PERMANENTES;209
2022;Instituto Nacional de Vitivinicultura;Organismos Descentralizados;Ministerio de Economía;;CARGOS;PERMANENTES;413
2022;Instituto Nacional de Semillas;Organismos Descentralizados;Ministerio de Economía;;CARGOS;PERMANENTES;66
2022;Servicio Nacional de Sanidad y Calidad Agroalimentaria;Organismos Descentralizados;Ministerio de Economía;;CARGOS;PERMANENTES;1695
2022;Instituto Nacional de Promoción Turística;Organismos Descentralizados;Jefatura de Gabinete de Ministros;;CARGOS;PERMANENTES;40
2022;Agencia Nacional de Seguridad Vial;Organismos Descentralizados;Ministerio de Economía;;CARGOS;PERMANENTES;117
2022;Secretaría de Transporte;Organismos Descentralizados;Ministerio de Economía;;CARGOS;PERMANENTES;78
2022;Organismo Regulador del Sistema Nacional de Aeropuertos;Organismos Descentralizados;Ministerio de Economía;;CARGOS;PERMANENTES;79
2022;Administración Nacional de Aviación Civil;Organismos Descentralizados;Ministerio de Economía;;CARGOS;PERMANENTES;1767
2022;Junta de Seguridad en el Transporte;Organismos Descentralizados;Ministerio de Economía;;CARGOS;PERMANENTES;421
2022;Instituto Nacional del Agua;Organismos Descentralizados;Ministerio de Economía;;CARGOS;PERMANENTES;258
2022;Dirección Nacional de Vialidad;Organismos Descentralizados;Ministerio de Economía;;CARGOS;PERMANENTES;886
2022;Tribunal de Tasaciones de la Nación;Organismos Descentralizados;Ministerio de Economía;;CARGOS;PERMANENTES;50
2022;Ente Nacional de Obras Hídricas de Saneamiento;Organismos Descentralizados;Ministerio de Economía;;CARGOS;PERMANENTES;23
2022;Organismo Regulador de Seguridad de Presas;Organismos Descentralizados;Ministerio de Economía;;CARGOS;PERMANENTES;11
2022;Fundación Miguel Lillo;Organismos Descentralizados;Ministerio de Capital Humano;;CARGOS;PERMANENTES;296
2022;Comisión Nacional de Evaluación y Acreditación Universitaria;Organismos Descentralizados;Ministerio de Capital Humano;;CARGOS;PERMANENTES;56
2022;Consejo Nacional de Investigaciones Científicas y Técnicas;Organismos Descentralizados;Jefatura de Gabinete de Ministros;;CARGOS;PERMANENTES;17596
2022;Comisión Nacional de Actividades Espaciales;Organismos Descentralizados;Jefatura de Gabinete de Ministros;;CARGOS;PERMANENTES;243
2022;Secretaría de Innovación, Ciencia y Tecnología;Organismos Descentralizados;Jefatura de Gabinete de Ministros;;CARGOS;PERMANENTES;16
2022;Agencia Nacional de Promoción de la Investigación, el Desarrollo Tecnológico y la Innovación;Organismos Descentralizados;Jefatura de Gabinete de Ministros;;CARGOS;PERMANENTES;77
2022;Teatro Nacional Cervantes;Organismos Descentralizados;Ministerio de Capital Humano;;CARGOS;PERMANENTES;241
2022;Biblioteca Nacional Doctor Mariano Moreno;Organismos Descentralizados;Ministerio de Capital Humano;;CARGOS;PERMANENTES;64
2022;Instituto Nacional del Teatro;Organismos Descentralizados;Ministerio de Capital Humano;;CARGOS;PERMANENTES;120
2022;Fondo Nacional de las Artes;Organismos Descentralizados;Ministerio de Capital Humano;;CARGOS;PERMANENTES;64
2022;Superintendencia de Riesgos del Trabajo;Organismos Descentralizados;Ministerio de Capital Humano;;CARGOS;PERMANENTES;398
2022;Hospital Nacional en Red Especializado en Salud Mental y Adicciones 'Lic. Laura Bonaparte';Organismos Descentralizados;Ministerio de Salud;;CARGOS;PERMANENTES;80
2022;Hospital Nacional 'Baldomero Sommer';Organismos Descentralizados;Ministerio de Salud;;CARGOS;PERMANENTES;70
2022;Administración Nacional de Medicamentos, Alimentos y Tecnología Médica;Organismos Descentralizados;Ministerio de Salud;;CARGOS;PERMANENTES;424
2022;Instituto Nacional Central Único Coordinador de Ablación e Implante;Organismos Descentralizados;Ministerio de Salud;;CARGOS;PERMANENTES;115
2022;Administración Nacional de Laboratorios e Institutos de Salud 'Dr. Carlos Malbrán';Organismos Descentralizados;Ministerio de Salud;;CARGOS;PERMANENTES;756
2022;Hospital Nacional 'Profesor Alejandro Posadas';Organismos Descentralizados;Ministerio de Salud;;CARGOS;PERMANENTES;876
2022;Hospital Nacional y Comunidad Dr. Ramón Carrillo;Organismos Descentralizados;Ministerio de Salud;;CARGOS;PERMANENTES;348
2022;Instituto Nacional de Rehabilitación Psicofísica del Sur 'Dr. Juan Otimio Tesone';Organismos Descentralizados;Ministerio de Salud;;CARGOS;PERMANENTES;129
2022;Superintendencia de Servicios de Salud;Organismos Descentralizados;Ministerio de Salud;;CARGOS;PERMANENTES;463
2022;Secretaría de Calidad en Salud;Organismos Descentralizados;Ministerio de Salud;;CARGOS;PERMANENTES;12
2022;Administración Nacional de Laboratorios e Institutos de Salud 'Dr. Carlos Malbrán';Organismos Descentralizados;Ministerio de Salud;;CARGOS;PERMANENTES;15
2022;Administración de Parques Nacionales;Organismos Descentralizados;Jefatura de Gabinete de Ministros;;CARGOS;PERMANENTES;1609
2022;Auditoría General de la Nación;Organismos Descentralizados;Poder Legislativo;;CARGOS;TEMPORARIOS;66
2022;Ente Nacional de Comunicaciones;Organismos Descentralizados;Jefatura de Gabinete de Ministros;;CARGOS;TEMPORARIOS;55
2022;Dirección Nacional de Migraciones;Organismos Descentralizados;Jefatura de Gabinete de Ministros;;CARGOS;TEMPORARIOS;19
2022;Servicio Meteorológico Nacional;Organismos Descentralizados;Ministerio de Defensa;;CARGOS;TEMPORARIOS;4
2022;Instituto Nacional de Tecnología Agropecuaria;Organismos Descentralizados;Ministerio de Economía;;CARGOS;TEMPORARIOS;994
2022;Servicio Nacional de Sanidad y Calidad Agroalimentaria;Organismos Descentralizados;Ministerio de Economía;;CARGOS;TEMPORARIOS;16
2022;Dirección Nacional de Vialidad;Organismos Descentralizados;Ministerio de Economía;;CARGOS;TEMPORARIOS;8
2022;Hospital Nacional 'Baldomero Sommer';Organismos Descentralizados;Ministerio de Salud;;CARGOS;TEMPORARIOS;5
2022;Ente Nacional de Comunicaciones;Organismos Descentralizados;Jefatura de Gabinete de Ministros;;HORAS CÁTEDRA;PERMANENTES;1650
2022;Servicio Meteorológico Nacional;Organismos Descentralizados;Ministerio de Defensa;;HORAS CÁTEDRA;PERMANENTES;1738
2022;Servicio Nacional de Sanidad y Calidad Agroalimentaria;Organismos Descentralizados;Ministerio de Economía;;HORAS CÁTEDRA;PERMANENTES;9000
2022;Junta de Seguridad en el Transporte;Organismos Descentralizados;Ministerio de Economía;;HORAS CÁTEDRA;PERMANENTES;7000
2022;Teatro Nacional Cervantes;Organismos Descentralizados;Ministerio de Capital Humano;;HORAS CÁTEDRA;PERMANENTES;45
2022;Biblioteca Nacional Doctor Mariano Moreno;Organismos Descentralizados;Ministerio de Capital Humano;;HORAS CÁTEDRA;PERMANENTES;264
2022;Fondo Nacional de las Artes;Organismos Descentralizados;Ministerio de Capital Humano;;HORAS CÁTEDRA;PERMANENTES;100
2022;Administración de Parques Nacionales;Organismos Descentralizados;Jefatura de Gabinete de Ministros;;HORAS CÁTEDRA;PERMANENTES;4500
2022;Sindicatura General de la Nación;Organismos Descentralizados;Presidencia de la Nación;;HORAS CÁTEDRA;TEMPORARIAS;1600
2022;Autoridad Regulatoria Nuclear;Organismos Descentralizados;Presidencia de la Nación;Secretaría General;HORAS CÁTEDRA;TEMPORARIAS;400
2022;Agencia Nacional de Discapacidad;Organismos Descentralizados;Ministerio de Salud;;HORAS CÁTEDRA;TEMPORARIAS;17000
2022;Ministerio de Capital Humano;Organismos Descentralizados;Ministerio de Capital Humano;;HORAS CÁTEDRA;TEMPORARIAS;30000
2022;Tribunal de Tasaciones de la Nación;Organismos Descentralizados;Ministerio de Economía;;HORAS CÁTEDRA;TEMPORARIAS;400
2022;Hospital Nacional y Comunidad Dr. Ramón Carrillo;Organismos Descentralizados;Ministerio de Salud;;HORAS CÁTEDRA;TEMPORARIAS;458
2022;Caja de Retiros, Jubilaciones y Pensiones de la Policía Federal;Instituciones de Seguridad Social;Ministerio de Seguridad;;CARGOS;PERMANENTES;125
2022;Instituto de Ayuda Financiera para pago de Retiros y Pensiones Militares;Instituciones de Seguridad Social;Ministerio de Defensa;;CARGOS;PERMANENTES;128
2022;Administración Nacional de la Seguridad Social;Instituciones de Seguridad Social;Ministerio de Capital Humano;;CARGOS;PERMANENTES;13752
2022;Instituto de Ayuda Financiera para pago de Retiros y Pensiones Militares;Instituciones de Seguridad Social;Ministerio de Defensa;;CARGOS;TEMPORARIOS;23
